fic,costat,datafmt,indfmt,consol,gvkey,datadate,conm,city,naics,sic,at,capx,dpact,ppegt,ppent,sale
KOR,A,HIST_STD,INDL,C,284676,2018-12-31,FRTEK CO LTD,Uiwang-si,334220,3663,56219.7820,12.1180,5680.2490,30537.3780,24857.1290,24607.1020
KOR,A,HIST_STD,INDL,C,284676,2019-12-31,FRTEK CO LTD,Uiwang-si,334220,3663,60056.9960,185.5290,6160.2960,26200.9450,20040.6490,26150.3150
KOR,A,HIST_STD,INDL,C,284676,2020-12-31,FRTEK CO LTD,Uiwang-si,334220,3663,57974.7500,1847.2920,5657.8560,25705.2910,20047.4350,24353.6760
KOR,A,HIST_STD,INDL,C,284676,2021-12-31,FRTEK CO LTD,Uiwang-si,334220,3663,76779.1030,74.5540,6306.5690,40320.9010,34014.3320,23116.6660
KOR,A,HIST_STD,INDL,C,284676,2022-12-31,FRTEK CO LTD,Uiwang-si,334220,3663,112725.1080,3072.7890,5878.4080,36556.1630,30677.7550,18648.4830
KOR,A,HIST_STD,INDL,C,284676,2023-12-31,FRTEK CO LTD,Uiwang-si,334220,3663,78582.7350,9100.7860,5459.4970,43710.6200,38251.1230,24805.1770
KOR,I,HIST_STD,INDL,C,284689,2012-12-31,ZALMAN TECH CO LTD,Anyang,335999,3690,119119.1310,14466.5690,8545.4470,33989.6550,25444.2080,107483.3520
KOR,I,HIST_STD,INDL,C,284689,2013-12-31,ZALMAN TECH CO LTD,Anyang,335999,3690,136981.6210,10669.4390,9277.2250,33926.8330,24649.6080,132751.9110
KOR,I,HIST_STD,INDL,C,284689,2014-12-31,ZALMAN TECH CO LTD,Anyang,335999,3690,73727.3070,14699.7250,7572.0380,44314.0290,36741.9910,54965.3250
KOR,A,HIST_STD,INDL,C,284693,2012-12-31,SANGSIN ENERGY DISPLAY PREC,Cheonan-si,335910,3690,88888.5450,14771.3900,21868.6680,76328.6680,54460.0000,114514.0710
KOR,A,HIST_STD,INDL,C,284693,2013-12-31,SANGSIN ENERGY DISPLAY PREC,Cheonan-si,335910,3690,95472.2290,7457.3550,27813.3740,82686.5420,54873.1680,116145.5980
KOR,A,HIST_STD,INDL,C,284693,2014-12-31,SANGSIN ENERGY DISPLAY PREC,Cheonan-si,335910,3690,94365.8910,7279.8960,33512.0160,86613.5720,53101.5560,99108.3030
KOR,A,HIST_STD,INDL,C,284693,2015-12-31,SANGSIN ENERGY DISPLAY PREC,Cheonan-si,335910,3690,99375.4940,11532.4370,41488.4270,100827.5920,59339.1650,77831.7360
KOR,A,HIST_STD,INDL,C,284693,2016-12-31,SANGSIN ENERGY DISPLAY PREC,Cheonan-si,335910,3690,100910.3370,15714.2310,47368.0120,111791.2980,64423.2860,76825.4700
KOR,A,HIST_STD,INDL,C,284693,2017-12-31,SANGSIN ENERGY DISPLAY PREC,Cheonan-si,335910,3690,103304.4600,13254.8810,53273.8340,115443.5770,62169.7430,99827.0470
KOR,A,HIST_STD,INDL,C,284693,2018-12-31,SANGSIN ENERGY DISPLAY PREC,Cheonan-si,335910,3690,142680.5350,30621.6600,59467.7760,141920.1210,82452.3450,150148.1610
KOR,A,HIST_STD,INDL,C,284693,2019-12-31,SANGSIN ENERGY DISPLAY PREC,Cheonan-si,335910,3690,148101.0060,15319.4740,67189.1900,154861.9180,87672.7280,141203.7170
KOR,A,HIST_STD,INDL,C,284693,2020-12-31,SANGSIN ENERGY DISPLAY PREC,Cheonan-si,335910,3690,161367.3210,12608.2500,72618.6390,149740.7220,77122.0830,151713.3220
KOR,A,HIST_STD,INDL,C,284693,2021-12-31,SANGSIN ENERGY DISPLAY PREC,Cheonan-si,335910,3690,200692.9950,34674.5160,81097.1060,183233.4780,102136.3720,197509.1670
KOR,A,HIST_STD,INDL,C,284693,2022-12-31,SANGSIN ENERGY DISPLAY PREC,Cheonan-si,335910,3690,244490.6290,30015.2890,72631.0590,184655.0380,112023.9790,290811.1270
KOR,A,HIST_STD,INDL,C,284693,2023-12-31,SANGSIN ENERGY DISPLAY PREC,Cheonan-si,335910,3690,290682.7670,31703.6420,82496.1230,212094.7350,129598.6120,301635.7190
KOR,I,HIST_STD,INDL,C,284706,2012-12-31,EVER TECHNO CO LTD,Asan,333242,3559,112307.4640,1127.6400,11431.2380,56978.8050,45547.5670,78658.9860
KOR,I,HIST_STD,INDL,C,284706,2013-12-31,EVER TECHNO CO LTD,Asan,333242,3559,64730.2300,694.9650,10990.7940,46363.2870,35372.4930,50697.1390
KOR,A,HIST_STD,INDL,C,284707,2012-12-31,HANLA IMS CO LTD,Busan,334513,3823,71188.5010,8028.2420,2120.7660,20192.1980,18071.4320,38750.4720
KOR,A,HIST_STD,INDL,C,284707,2013-12-31,HANLA IMS CO LTD,Busan,334513,3823,81649.1580,3545.8720,3039.3210,23354.5400,20315.2190,34631.0690
KOR,A,HIST_STD,INDL,C,284707,2014-12-31,HANLA IMS CO LTD,Busan,334513,3823,86157.7990,2782.9380,3791.5230,24037.3800,20245.8570,42117.5110
KOR,A,HIST_STD,INDL,C,284707,2015-12-31,HANLA IMS CO LTD,Busan,334513,3823,92306.8260,10045.3950,4765.3950,33621.4510,28856.0560,47092.3280
KOR,A,HIST_STD,INDL,C,284707,2016-12-31,HANLA IMS CO LTD,Busan,334513,3823,91257.6060,552.2270,5598.4380,33760.3940,28161.9560,42513.0620
KOR,A,HIST_STD,INDL,C,284707,2017-12-31,HANLA IMS CO LTD,Busan,334513,3823,99173.6760,1745.4950,6313.6020,35302.0250,28988.4230,35378.7820
KOR,A,HIST_STD,INDL,C,284707,2018-12-31,HANLA IMS CO LTD,Busan,334513,3823,105176.9040,6218.3730,6810.5400,41350.1910,34539.6510,32886.9000
KOR,A,HIST_STD,INDL,C,284707,2019-12-31,HANLA IMS CO LTD,Busan,334513,3823,112841.7330,7812.6500,7471.7050,48756.9100,41285.2050,48373.0350
KOR,A,HIST_STD,INDL,C,284707,2020-12-31,HANLA IMS CO LTD,Busan,334513,3823,129827.3270,5808.8950,8085.0790,47827.2180,39742.1390,54284.0750
KOR,A,HIST_STD,INDL,C,284707,2021-12-31,HANLA IMS CO LTD,Busan,334513,3823,178552.2460,50548.2790,18126.5210,96638.9520,78512.4310,56517.9160
KOR,A,HIST_STD,INDL,C,284707,2022-12-31,HANLA IMS CO LTD,Busan,334513,3823,178855.5970,3110.0070,10040.6890,89953.0460,79912.3570,98637.1170
KOR,A,HIST_STD,INDL,C,284707,2023-12-31,HANLA IMS CO LTD,Busan,334513,3823,221575.3550,1511.4490,11376.4030,63545.2400,52168.8370,78944.4950
KOR,A,HIST_STD,INDL,C,284766,2018-12-31,KYUNG NAM PHARM CO LTD,Uiryeong,325412,2834,53157.0020,526.7580,9059.9180,24934.7520,15874.8340,41432.7460
KOR,A,HIST_STD,INDL,C,284766,2019-12-31,KYUNG NAM PHARM CO LTD,Uiryeong,325412,2834,74460.2680,1323.0930,9779.6490,25607.1150,15827.4660,44806.0550
KOR,A,HIST_STD,INDL,C,284766,2020-12-31,KYUNG NAM PHARM CO LTD,Uiryeong,325412,2834,126655.0590,17616.3550,10376.0720,42602.7980,32226.7260,70946.5260
KOR,A,HIST_STD,INDL,C,284766,2021-12-31,KYUNG NAM PHARM CO LTD,Uiryeong,325412,2834,125306.5360,2306.4100,11565.5710,45417.7020,33852.1310,64623.4690
KOR,A,HIST_STD,INDL,C,284766,2022-12-31,KYUNG NAM PHARM CO LTD,Uiryeong,325412,2834,144120.4080,2851.0870,12389.3790,43624.2370,31234.8580,59000.4230
KOR,A,HIST_STD,INDL,C,284766,2023-12-31,KYUNG NAM PHARM CO LTD,Uiryeong,325412,2834,166609.1830,4121.4550,15500.7680,62210.2710,46709.5030,68445.2630
KOR,A,HIST_STD,INDL,C,284781,2012-12-31,CAPE INDUSTRIAL LTD,Yangsan-si,3339,3590,184397.0720,957.8910,25146.9290,104174.4670,79027.5380,25761.7700
KOR,A,HIST_STD,INDL,C,284781,2013-12-31,CAPE INDUSTRIAL LTD,Yangsan-si,3339,3590,195506.6720,319.4830,28661.2660,103598.5620,74937.2960,18065.9900
KOR,A,HIST_STD,INDL,C,284781,2014-12-31,CAPE INDUSTRIAL LTD,Yangsan-si,3339,3590,159760.7660,1763.3230,31824.4650,104035.6780,72211.2130,22434.0420
KOR,A,HIST_STD,INDL,C,284781,2015-12-31,CAPE INDUSTRIAL LTD,Yangsan-si,3339,3590,155383.7240,492.7230,35187.9780,103994.4860,68806.5080,19294.8910
KOR,A,HIST_STD,INDL,C,284781,2016-12-31,CAPE INDUSTRIAL LTD,Yangsan-si,3339,3590,1469790.8490,513.7530,37502.3180,130174.1190,92671.8010,122114.1210
KOR,A,HIST_STD,INDL,C,284781,2017-12-31,CAPE INDUSTRIAL LTD,Yangsan-si,3339,3590,1323297.0800,2087.4340,39057.7550,130189.7770,91132.0220,230559.3920
KOR,A,HIST_STD,INDL,C,284781,2018-12-31,CAPE INDUSTRIAL LTD,Yangsan-si,3339,3590,2219167.2950,987.9890,40606.0210,130832.6740,90226.6530,254635.6580
KOR,A,HIST_STD,INDL,C,284781,2019-12-31,CAPE INDUSTRIAL LTD,Yangsan-si,3339,3590,1949680.8590,1738.6180,42833.1610,137482.7230,94649.5620,351484.0460
KOR,A,HIST_STD,INDL,C,284781,2020-12-31,CAPE INDUSTRIAL LTD,Yangsan-si,3339,3590,2080723.6210,2313.1740,44574.2190,139469.5520,94895.3330,420202.9250
KOR,A,HIST_STD,INDL,C,284781,2021-12-31,CAPE INDUSTRIAL LTD,Yangsan-si,3339,3590,2213123.6460,4871.9390,46450.9510,141301.2080,94850.2570,427666.2840
KOR,A,HIST_STD,INDL,C,284781,2022-12-31,CAPE INDUSTRIAL LTD,Yangsan-si,3339,3590,2328846.5910,1876.7980,46019.7190,121507.2010,75487.4820,609700.3620
KOR,A,HIST_STD,INDL,C,284781,2023-12-31,CAPE INDUSTRIAL LTD,Yangsan-si,3339,3590,2240973.8130,1986.3410,47918.3010,122959.8280,75041.5270,590659.6930
KOR,A,HIST_STD,INDL,C,284783,2012-12-31,KOREA CABLE TV CHUNG-BUK SYS,Chungju,516210,4841,116574.5490,5267.7490,,,53104.1290,33111.4260
KOR,A,HIST_STD,INDL,C,284783,2013-12-31,KOREA CABLE TV CHUNG-BUK SYS,Chungju,516210,4841,65371.2340,7438.4120,,,24590.7630,29664.5650
KOR,A,HIST_STD,INDL,C,284783,2014-12-31,KOREA CABLE TV CHUNG-BUK SYS,Chungju,516210,4841,65675.2200,5665.0030,,,22909.6640,26957.0210
KOR,A,HIST_STD,INDL,C,284783,2015-12-31,KOREA CABLE TV CHUNG-BUK SYS,Chungju,516210,4841,58383.1420,5857.1820,,,29665.9870,24575.2100
KOR,A,HIST_STD,INDL,C,284783,2016-12-31,KOREA CABLE TV CHUNG-BUK SYS,Chungju,516210,4841,45263.6540,7233.9790,,,29645.8030,20908.2970
KOR,A,HIST_STD,INDL,C,284783,2017-12-31,KOREA CABLE TV CHUNG-BUK SYS,Chungju,516210,4841,42450.7540,4456.4370,,,26866.8710,21259.5870
KOR,A,HIST_STD,INDL,C,284783,2018-12-31,KOREA CABLE TV CHUNG-BUK SYS,Chungju,516210,4841,35691.4300,1918.7780,33690.6620,56423.5720,22732.9100,21012.5480
KOR,A,HIST_STD,INDL,C,284783,2019-12-31,KOREA CABLE TV CHUNG-BUK SYS,Chungju,516210,4841,32952.8810,1566.5410,37334.3150,55774.2090,18439.8940,20318.2900
KOR,A,HIST_STD,INDL,C,284783,2020-12-31,KOREA CABLE TV CHUNG-BUK SYS,Chungju,516210,4841,34807.5820,2025.0910,41147.8200,57213.7010,16065.8810,19270.3240
KOR,A,HIST_STD,INDL,C,284783,2021-12-31,KOREA CABLE TV CHUNG-BUK SYS,Chungju,516210,4841,28974.3250,2150.4740,43144.0630,55548.2800,12404.2170,18740.5250
KOR,A,HIST_STD,INDL,C,284783,2022-12-31,KOREA CABLE TV CHUNG-BUK SYS,Chungju,516210,4841,32092.3260,2248.6560,45043.5900,56490.1300,11446.5400,19355.9420
KOR,A,HIST_STD,INDL,C,284783,2023-12-31,KOREA CABLE TV CHUNG-BUK SYS,Chungju,516210,4841,31552.4890,2654.8620,44161.0350,56199.5260,12038.4910,19211.4000
KOR,A,HIST_STD,INDL,C,284786,2013-12-31,DONGKOOK PHARM CO LTD,Seoul,325412,2834,218256.6450,3993.2900,47793.1960,92155.6850,44362.4890,213086.0620
KOR,A,HIST_STD,INDL,C,284786,2014-12-31,DONGKOOK PHARM CO LTD,Seoul,325412,2834,244165.9740,13585.2980,51685.3750,105083.2240,53397.8490,226014.1780
KOR,A,HIST_STD,INDL,C,284786,2015-12-31,DONGKOOK PHARM CO LTD,Seoul,325412,2834,274799.4010,9065.3780,57167.5350,114103.8880,56936.3530,259929.9950
KOR,A,HIST_STD,INDL,C,284786,2016-12-31,DONGKOOK PHARM CO LTD,Seoul,325412,2834,325098.1570,9470.4920,60199.8260,122988.1670,62788.3410,309690.1170
KOR,A,HIST_STD,INDL,C,284786,2017-12-31,DONGKOOK PHARM CO LTD,Seoul,325412,2834,373308.0190,11673.7430,81286.9590,150714.6260,69427.6670,354767.8760
KOR,A,HIST_STD,INDL,C,284786,2018-12-31,DONGKOOK PHARM CO LTD,Seoul,325412,2834,480244.6970,75456.1080,88826.3270,229566.5650,140740.2380,400807.0870
KOR,A,HIST_STD,INDL,C,284786,2019-12-31,DONGKOOK PHARM CO LTD,Seoul,325412,2834,544383.9400,25131.0140,101131.4370,259205.7710,158074.3340,482280.3540
KOR,A,HIST_STD,INDL,C,284786,2020-12-31,DONGKOOK PHARM CO LTD,Seoul,325412,2834,663165.4560,39606.7190,115380.2650,310347.7240,194967.4590,559103.4590
KOR,A,HIST_STD,INDL,C,284786,2021-12-31,DONGKOOK PHARM CO LTD,Seoul,325412,2834,750075.9410,51005.8420,128795.3530,363736.6250,234941.2720,594193.1220
KOR,A,HIST_STD,INDL,C,284786,2022-12-31,DONGKOOK PHARM CO LTD,Seoul,325412,2834,768330.0840,47171.5060,145329.8790,408685.1580,263355.2790,661647.4920
KOR,A,HIST_STD,INDL,C,284786,2023-12-31,DONGKOOK PHARM CO LTD,Seoul,325412,2834,839535.1260,33936.6990,163650.3050,436354.8890,272704.5840,730993.5970
KOR,A,HIST_STD,INDL,C,284789,2012-12-31,WOONGJIN THINKBIG CO LTD,Paju-Si,513130,8200,573743.7800,3830.1270,54482.2870,137793.0770,83310.7900,729364.3970
KOR,A,HIST_STD,INDL,C,284789,2013-12-31,WOONGJIN THINKBIG CO LTD,Paju-Si,513130,8200,459352.0600,2784.7590,54517.3200,130170.2160,75652.8960,648839.7870
KOR,A,HIST_STD,INDL,C,284789,2014-12-31,WOONGJIN THINKBIG CO LTD,Paju-Si,513130,8200,465783.9240,4003.5950,,,74706.7890,642939.5360
KOR,A,HIST_STD,INDL,C,284789,2015-12-31,WOONGJIN THINKBIG CO LTD,Paju-Si,513130,8200,494211.8340,12892.5540,64049.0910,143930.3120,79881.2210,650492.5590
KOR,A,HIST_STD,INDL,C,284789,2016-12-31,WOONGJIN THINKBIG CO LTD,Paju-Si,513130,8200,508663.9660,2049.4560,73149.5500,151548.2630,78398.7130,624013.8750
KOR,A,HIST_STD,INDL,C,284789,2017-12-31,WOONGJIN THINKBIG CO LTD,Paju-Si,513130,8200,533978.6630,2809.1270,80985.4580,154254.8160,73269.3580,624308.4710
KOR,A,HIST_STD,INDL,C,284789,2018-12-31,WOONGJIN THINKBIG CO LTD,Paju-Si,513130,8200,653284.6060,1580.2560,87214.6560,149722.1330,62507.4770,642932.7030
KOR,A,HIST_STD,INDL,C,284789,2019-12-31,WOONGJIN THINKBIG CO LTD,Paju-Si,513130,8200,2462969.3540,2669.6500,,,52934.2650,652236.8160
KOR,A,HIST_STD,INDL,C,284789,2020-12-31,WOONGJIN THINKBIG CO LTD,Paju-Si,513130,8200,666079.0050,2301.4650,80433.6770,132919.8870,52486.2100,646135.5870
KOR,A,HIST_STD,INDL,C,284789,2021-12-31,WOONGJIN THINKBIG CO LTD,Paju-Si,513130,8200,771639.5080,4032.6600,,,114489.2820,813875.9320
KOR,A,HIST_STD,INDL,C,284789,2022-12-31,WOONGJIN THINKBIG CO LTD,Paju-Si,513130,8200,790792.2300,38082.9320,111276.4220,254087.1050,142810.6830,933284.5960
KOR,A,HIST_STD,INDL,C,284789,2023-12-31,WOONGJIN THINKBIG CO LTD,Paju-Si,513130,8200,739376.2840,15273.5950,78980.1630,224539.0090,145558.8460,890054.5590
KOR,A,HIST_STD,INDL,C,284816,2014-08-31,PUNGKANG CO LTD,Hwaseong-si,3363,3714,85064.1940,8693.8140,38756.7260,81802.7720,43046.0460,91561.2840
KOR,A,HIST_STD,INDL,C,284816,2015-08-31,PUNGKANG CO LTD,Hwaseong-si,3363,3714,86907.2600,4962.5530,42813.0400,87244.1800,44431.1400,89382.6440
KOR,A,HIST_STD,INDL,C,284816,2016-08-31,PUNGKANG CO LTD,Hwaseong-si,3363,3714,91291.8620,9389.6820,46860.2940,96217.0950,49356.8010,86337.8470
KOR,A,HIST_STD,INDL,C,284816,2017-08-31,PUNGKANG CO LTD,Hwaseong-si,3363,3714,92357.2320,3737.6350,51022.2440,100040.8970,49018.6530,83342.3900
KOR,A,HIST_STD,INDL,C,284816,2018-08-31,PUNGKANG CO LTD,Hwaseong-si,3363,3714,92732.4820,7338.8100,54942.9830,107164.6070,52221.6240,79043.4600
KOR,A,HIST_STD,INDL,C,284816,2019-08-31,PUNGKANG CO LTD,Hwaseong-si,3363,3714,88353.1790,2875.2310,57944.6230,109345.0270,51400.4040,81455.1520
KOR,A,HIST_STD,INDL,C,284816,2020-08-31,PUNGKANG CO LTD,Hwaseong-si,3363,3714,83181.5010,1764.4620,61180.7140,110379.6020,49198.8880,63912.7800
KOR,A,HIST_STD,INDL,C,284816,2021-08-31,PUNGKANG CO LTD,Hwaseong-si,3363,3714,88816.4000,630.7420,64467.6420,110506.2110,46038.5690,76805.1490
KOR,A,HIST_STD,INDL,C,284816,2022-08-31,PUNGKANG CO LTD,Hwaseong-si,3363,3714,89226.3890,1506.9150,66797.2440,111282.5420,44485.2980,83422.5390
KOR,A,HIST_STD,INDL,C,284816,2023-08-31,PUNGKANG CO LTD,Hwaseong-si,3363,3714,90996.5800,1191.1950,69352.4700,111948.3980,42595.9280,97322.9770
KOR,A,HIST_STD,INDL,C,284826,2012-12-31,KEUM KANG STEEL CO LTD,Seoul,331210,3317,128350.9970,411.8070,10404.6560,28116.0660,17711.4100,256428.2270
KOR,A,HIST_STD,INDL,C,284826,2013-12-31,KEUM KANG STEEL CO LTD,Seoul,331210,3317,130946.2630,748.6050,10723.2760,28272.9240,17549.6480,246772.1120
KOR,A,HIST_STD,INDL,C,284826,2014-12-31,KEUM KANG STEEL CO LTD,Seoul,331210,3317,127849.8830,700.0380,11393.8720,28691.2900,17297.4180,200571.0350
KOR,A,HIST_STD,INDL,C,284826,2015-12-31,KEUM KANG STEEL CO LTD,Seoul,331210,3317,131914.3400,378.5230,12311.4330,28448.4240,16136.9910,159498.2240
KOR,A,HIST_STD,INDL,C,284826,2016-12-31,KEUM KANG STEEL CO LTD,Seoul,331210,3317,134873.9930,169.4050,13016.9350,28512.8310,15495.8960,162710.3920
KOR,A,HIST_STD,INDL,C,284826,2017-12-31,KEUM KANG STEEL CO LTD,Seoul,331210,3317,129983.8020,592.2580,,,15169.6790,197209.2890
KOR,A,HIST_STD,INDL,C,284826,2018-12-31,KEUM KANG STEEL CO LTD,Seoul,331210,3317,133399.4330,2220.4330,14570.2010,31058.1130,16487.9120,195048.2670
KOR,A,HIST_STD,INDL,C,284826,2019-12-31,KEUM KANG STEEL CO LTD,Seoul,331210,3317,136604.9500,423.8550,15519.0120,31481.8490,15962.8370,171338.1560
KOR,A,HIST_STD,INDL,C,284826,2020-12-31,KEUM KANG STEEL CO LTD,Seoul,331210,3317,138737.7290,1391.3440,16003.0200,32256.8600,16253.8400,175181.4480
KOR,A,HIST_STD,INDL,C,284826,2021-12-31,KEUM KANG STEEL CO LTD,Seoul,331210,3317,150912.1470,355.5080,16865.0470,32449.6720,15584.6250,236219.8900
KOR,A,HIST_STD,INDL,C,284826,2022-12-31,KEUM KANG STEEL CO LTD,Seoul,331210,3317,159917.9940,440.4410,17636.8310,32737.5440,15100.7130,244220.9910
KOR,A,HIST_STD,INDL,C,284826,2023-12-31,KEUM KANG STEEL CO LTD,Seoul,331210,3317,151753.5560,313.8010,18518.8430,33023.8300,14504.9870,225362.5610
KOR,A,HIST_STD,INDL,C,284836,2013-12-31,OSANG HEALTHCARE CO LTD,Anyang,334510,3845,99386.5580,12498.2970,12750.5140,57787.6720,45037.1580,50982.1120
KOR,A,HIST_STD,INDL,C,284836,2014-12-31,OSANG HEALTHCARE CO LTD,Anyang,334510,3845,94874.5610,2844.5350,15045.5300,59737.2080,44691.6780,55082.2300
KOR,A,HIST_STD,INDL,C,284836,2015-12-31,OSANG HEALTHCARE CO LTD,Anyang,334510,3845,76725.7720,2012.8500,,,35029.8100,50383.4190
KOR,A,HIST_STD,INDL,C,284836,2023-12-31,OSANG HEALTHCARE CO LTD,Anyang,334510,3845,320546.7090,35702.6800,33804.6100,94638.3990,60833.7890,355846.8830
KOR,A,HIST_STD,INDL,C,284858,2012-12-31,NEOWIZ,Seongnam-si,519130,7370,625813.9640,4554.2630,30827.7800,141169.6480,110341.8680,674589.5500
KOR,A,HIST_STD,INDL,C,284858,2013-12-31,NEOWIZ,Seongnam-si,519130,7370,506848.5720,4218.6380,33741.1070,139573.5130,105832.4060,442897.8170
KOR,A,HIST_STD,INDL,C,284858,2014-12-31,NEOWIZ,Seongnam-si,519130,7370,423334.4990,1127.3670,34693.0410,40068.3570,5375.3160,201029.6530
KOR,A,HIST_STD,INDL,C,284858,2015-12-31,NEOWIZ,Seongnam-si,519130,7370,374371.3390,1131.2110,31847.1240,35361.5500,3514.4260,190070.6060
KOR,A,HIST_STD,INDL,C,284858,2016-12-31,NEOWIZ,Seongnam-si,519130,7370,317438.6390,2755.4150,32935.8000,37830.1370,4894.3370,191038.4180
KOR,A,HIST_STD,INDL,C,284858,2017-12-31,NEOWIZ,Seongnam-si,519130,7370,304359.3790,2998.7520,29805.7740,35958.0350,6152.2610,174045.3480
KOR,A,HIST_STD,INDL,C,284858,2018-12-31,NEOWIZ,Seongnam-si,519130,7370,366712.2580,35128.7980,29739.9490,80946.5730,51206.6240,215490.2300
KOR,A,HIST_STD,INDL,C,284858,2019-12-31,NEOWIZ,Seongnam-si,519130,7370,398001.6240,1586.2710,31584.3500,108231.6250,76647.2750,254498.0330
KOR,A,HIST_STD,INDL,C,284858,2020-12-31,NEOWIZ,Seongnam-si,519130,7370,479352.0320,4178.9410,34357.3080,117740.6600,83383.3520,289606.3760
KOR,A,HIST_STD,INDL,C,284858,2021-12-31,NEOWIZ,Seongnam-si,519130,7370,574691.4050,1005.6490,30514.9580,110883.2920,80368.3340,261199.9060
KOR,A,HIST_STD,INDL,C,284858,2022-12-31,NEOWIZ,Seongnam-si,519130,7370,560087.3950,1804.0620,21493.5700,107563.8180,86070.2480,294567.0760
KOR,A,HIST_STD,INDL,C,284858,2023-12-31,NEOWIZ,Seongnam-si,519130,7370,671428.6590,1225.7390,20562.3820,107484.1620,86921.7800,365593.7270
KOR,I,HIST_STD,INDL,C,284921,2012-12-31,HUMAN & TECHNOLOGIES CORP,Seoul,238,1700,114005.1990,153.6410,3539.0000,5042.9760,1503.9760,161569.9730
KOR,A,HIST_STD,INDL,C,285028,2012-12-31,OCEAN IN W CO LTD,Seoul,999977,9997,50359.7400,759.0250,2703.3450,3822.1090,1118.7640,26406.7700
KOR,A,HIST_STD,INDL,C,285028,2013-12-31,OCEAN IN W CO LTD,Seoul,999977,9997,54730.0990,1431.6290,2285.9180,3662.1190,1376.2010,63267.9300
KOR,A,HIST_STD,INDL,C,285028,2014-12-31,OCEAN IN W CO LTD,Seoul,999977,9997,38724.9660,1120.5930,908.2620,1597.0000,688.7380,48363.5070
KOR,A,HIST_STD,INDL,C,285028,2015-12-31,OCEAN IN W CO LTD,Seoul,999977,9997,58338.8250,259.2620,367.4360,792.7050,425.2690,15426.3760
KOR,A,HIST_STD,INDL,C,285028,2016-12-31,OCEAN IN W CO LTD,Seoul,999977,9997,108560.8310,5879.6010,341.1460,5309.6140,4968.4680,17732.7800
KOR,A,HIST_STD,INDL,C,285028,2017-12-31,OCEAN IN W CO LTD,Seoul,999977,9997,118083.6620,1265.9170,456.6490,7184.0240,6727.3750,32421.5650
KOR,A,HIST_STD,INDL,C,285028,2018-12-31,OCEAN IN W CO LTD,Seoul,999977,9997,153849.2310,1391.8760,605.1990,7830.7850,7225.5860,51995.8900
KOR,A,HIST_STD,INDL,C,285028,2019-12-31,OCEAN IN W CO LTD,Seoul,999977,9997,142431.1250,34.9320,706.1260,7712.1770,7006.0510,18023.8340
KOR,A,HIST_STD,INDL,C,285028,2020-12-31,OCEAN IN W CO LTD,Seoul,999977,9997,190837.4890,1.8700,420.4920,7097.2570,6676.7650,16692.7070
KOR,A,HIST_STD,INDL,C,285028,2021-12-31,OCEAN IN W CO LTD,Seoul,999977,9997,783058.1670,1331.1090,15015.8910,77251.2900,62235.3990,62020.7230
KOR,A,HIST_STD,INDL,C,285028,2022-12-31,OCEAN IN W CO LTD,Seoul,999977,9997,668872.2160,4709.7070,7918.8490,29520.1670,21601.3180,214716.0510
KOR,A,HIST_STD,INDL,C,285028,2023-12-31,OCEAN IN W CO LTD,Seoul,999977,9997,538276.7430,874.8320,103.6490,109.6890,6.0400,11863.3050
KOR,A,HIST_STD,INDL,C,285062,2012-12-31,EAGON HOLDINGS CO LTD,Incheon,332321,3442,293692.7100,3473.1820,27422.5070,134276.0090,106853.5020,175410.7080
KOR,A,HIST_STD,INDL,C,285062,2013-12-31,EAGON HOLDINGS CO LTD,Incheon,332321,3442,285058.1150,2193.9190,30795.9080,136323.7960,105527.8880,168511.7530
KOR,A,HIST_STD,INDL,C,285062,2014-12-31,EAGON HOLDINGS CO LTD,Incheon,332321,3442,294276.0520,2298.2010,34038.8220,151467.9220,117429.1000,192008.7270
KOR,A,HIST_STD,INDL,C,285062,2015-12-31,EAGON HOLDINGS CO LTD,Incheon,332321,3442,247656.4640,2996.1260,36932.3670,153518.3460,116585.9790,160792.9870
KOR,A,HIST_STD,INDL,C,285062,2016-12-31,EAGON HOLDINGS CO LTD,Incheon,332321,3442,259623.3330,4044.3420,37799.7340,155745.4350,117945.7010,162587.9900
KOR,A,HIST_STD,INDL,C,285062,2017-12-31,EAGON HOLDINGS CO LTD,Incheon,332321,3442,257994.7540,4120.5680,40573.4880,158759.8110,118186.3230,206987.2390
KOR,A,HIST_STD,INDL,C,285062,2018-12-31,EAGON HOLDINGS CO LTD,Incheon,332321,3442,677306.2910,6117.3760,154743.1960,530698.0060,375954.8100,307715.8840
KOR,A,HIST_STD,INDL,C,285062,2019-12-31,EAGON HOLDINGS CO LTD,Incheon,332321,3442,680251.5240,11062.9020,173810.7110,568203.8000,394393.0890,470273.9240
KOR,A,HIST_STD,INDL,C,285062,2020-12-31,EAGON HOLDINGS CO LTD,Incheon,332321,3442,645319.2540,6444.4820,180912.4180,531427.7930,350515.3750,413511.4730
KOR,A,HIST_STD,INDL,C,285062,2021-12-31,EAGON HOLDINGS CO LTD,Incheon,332321,3442,692886.6460,19317.3910,203549.6210,547247.6490,343698.0280,474876.4840
KOR,A,HIST_STD,INDL,C,285062,2022-12-31,EAGON HOLDINGS CO LTD,Incheon,332321,3442,705183.7720,13151.9580,220796.7920,566808.6600,346011.8680,507557.6200
